268,Urmas Tamm,713,1,8
270,Liis Tappo-Treial,674,0,8
267,Toomas Väinaste,658,0,10
273,Peep Vassiljev,636,0,10
271,Olev Puldre,239,0,2
272,Andres Sõber,136,0,2
391,Kristiina Ojuland,3519,16,183
392,Robert Antropov,2085,5,61
393,Ants Leemets,343,4,27
394,Andres Ots,324,1,9
398,Matti Jõe,304,1,9
395,Georg Gavronski,196,0,9
397,Priit Pramann,136,0,7
396,Erkki Laidinen,90,0,4
464,Sven Sildnik,94,0,0
476,Priit Jaaniste,23,0,2
540,Marko Pomerants,3156,46,198
541,Mihkel Juhkami,574,12,56
544,Ain Suurkaev,348,1,19
547,Rainer Miiltop,326,3,19
542,Tiia Sihver,303,4,9
543,Sven Kesler,228,3,15
545,Hannes Mets,216,3,13
546,Indrek Klammer,175,0,12
627,Rimma Polonskaja,26,0,1
626,Jevgeni Maltsev,17,0,0
676,Boris Voronov,36,0,0
753,Vello Tafenau,1072,0,23
754,Andrus Blok,1047,1,27
755,Õie Reineberg,148,1,1
756,Mare Taar,102,0,3
760,Hanno Nõmme,83,0,3
757,Samuel Golomb,74,0,1
759,Toivo Leemets,48,1,0
758,Henry Kallaste,30,0,1
879,Indrek Saar,1855,3,89
878,Kadi Pärnits,1364,4,53
883,Jaak Läänemets,252,4,15
880,Kuno Rooba,231,0,13
885,Karl Mäesepp,180,0,5
884,Kairit Pihlak,104,0,6
881,Vardo Arusaar,91,0,4
882,Riina Veidenbaum,75,0,2
1003,Andres Jaadla,1019,3,60
1005,Ivar Jüssi,480,4,48
1004,Tamara Vahtra-Aasmets,229,1,11
1008,Kalju Soomeri,139,0,3
1006,Allan Jaakus,62,0,7
1009,Enn Õunapuu,40,0,4
1007,Talvi Ausma,40,0,3
1010,Velju Mark,40,1,0
161,Artur Põld,198,2,5
165,Oleg Pronin,106,0,1
162,Aarne Hanni,81,2,3
163,Andres Toome,67,1,0
164,Vadim Jerjomenko,27,0,2
283,Mihhail Stalnuhhin,5474,1,52
276,Valeri Korb,4039,1,66
275,Eldar Efendijev,3751,1,36
277,Tiit Kuusmik,1631,2,17
274,Lembit Kaljuvee,1514,4,28
278,Kaarel Pürg,1361,0,20
279,Eevi Paasmäe,824,2,9
282,Valeri Abramovitš,393,0,6
280, Veikko Luhalaid,377,0,10
281,Anneli Kööba-Orlov,156,0,1
399,Jaanus Rahumägi,2144,1,74
400,Rein Aidma,1303,1,51
408,Igor Sumarok,567,0,16
402,Ants Liimets,434,0,10
407,Ken Koort,340,2,12
401,Merike Peri,256,0,12
406,Bruno Uustal,207,2,9
404,Kalev Naur,187,0,8
405,Valentina Lunina,101,0,3
403,Dina Gontšarova,32,0,0
477,Svetlana Dorkina,23,0,1
555,Sirje Jõemaa,772,2,54
550,Enno Vinni,644,0,38
549,Erika Kruup,488,3,18
548,Ants Pauls,426,7,21
551,Vallo Reimaa,234,0,11
553,Avo Kiir,203,5,8
552,Tiit Salvan,168,0,17
556,Peeter Kaldur,106,1,4
554,Vladislav Ponjatovski,70,0,0
557,Žanna Solomanjuk,21,0,0
628,Genadi Afanassjev,121,0,0
629,Igor Suharukov,76,0,2
635,Marina Tarassova,36,0,0
631,Irina Talalajeva,32,0,0
630,Jelena Ziolkowska,24,0,0
634,Boriss Žitinski,18,0,0
633,Uljan Mišin,10,0,0
632,Leonid Grankovski,9,0,0
677,Vladimir Drozdov,333,1,6
678,Sergei Lvov,183,0,3
679,Viktor Malõgin,100,0,1
680,Andrei Žilkin,65,0,0
681,Svetlana Solodova,62,0,0
683,Tatjana Raag,17,1,0
682,Vjatšeslav Parthal,14,0,0
761,Ago Silde,927,1,31
768,Toivo Kivi,493,0,4
763,Arno Rossman,467,0,14
762,Nadežda Tšerkašina,405,0,7
767,Aleksei Nalivaiko,257,1,8
764,Voldemar Trumm,160,0,4
766,Aavo Keerme,149,0,3
770,Julia Dmitrijeva,146,0,0
765,Nikolai Kutašov,146,1,1
769,Sergei Rjabkov,50,0,4
886,Meelis Virkebau,444,0,24
887,Raivo Paavo,350,1,23
888,Eduard Odinets,265,2,14
893,Ants Rummel,145,0,2
890,Viktor Veevo,89,0,1
889,Aili Ilves,63,0,6
894,Olga Markina,55,0,0
892,Andrei Ivanen,49,0,1
891,Irina Golikova,33,0,0
895,Irina Klimtsova,22,0,0
1011,Mikk Sarv,707,2,49
1012,Krista Pedak,120,1,5
1018,Enn Käiss,113,0,12
1016,Marika Lillemets,85,0,4
1020,Imre Poom,61,0,4
1015,Üllar Vaserik,58,2,6
1014,Marina Janssen,49,0,5
1013,Arno Kaseniit,41,0,5
1017,Ivar Soone,25,0,4
1019,Rutt Karolin,4,0,1
166,Peeter Alvre,207,3,7
168,Otto Maamägi,95,0,2
170,Margit Saks,69,0,1
169,Reigo Rannu,64,0,4
173,Tõnu Vebel,44,0,2
171,Malle Allik,39,0,0
167,Valentine Alvre,30,0,0
172,Urmas Tohu,22,1,0
284,Jaak Aab,4229,4,88
285,Kersti Sarapuu,943,0,10
293,Arvo Sarapuu,913,1,18
287,Karl Õmblus,723,0,12
292,Peeter Rahnel,549,1,8
286,Jaan Kundla,496,1,3
288,Priit Toobal,441,1,16
289,Aivo Toomistu,290,1,5
290,Erich Palm,251,0,5
291,Jaago Kuriks,243,0,6
409,Meelis Atonen,4687,4,284
411,Tõnis Kõiv,1926,2,97
410,Peep Aru,1568,1,69
417,Tõnu Juul,639,0,16
412,Jaanus Ilusk,626,2,11
414,Tauno Tuula,540,0,34
413,Üllar Vahtramäe,509,2,22
418,Kalle Jents,252,1,14
415,Romeo Mukk,193,2,15
416,Ergo Prave,160,0,15
466,Paul Koppel,77,1,8
478,Katrin Sepp,75,1,3
558,Helir-Valdor Seeder,4089,32,247
560,Kaia Iva,886,4,82
559,Tiina Oraste,692,7,28
566,Tarmo Loodus,478,11,60
562,Kalju Kertsmik,432,4,26
567,Jüri Ellram,282,2,24
561,Jaak Sulg,277,2,29
563,Arvo Maling,222,1,14
565,Lembit Kruuse,203,0,14
564,Kaido Ivask,197,0,15
637,Anastasia Jankovskaja,16,0,0
636,Jüri Türk,4,0,0
684,Stepan Kravtšuk,12,0,0
686,Zoja Linnas,12,0,0
685,Artur Ivanov,5,0,0
771,Jaanus Marrandi,1108,0,38
778,Helmen Kütt,1076,1,24
777,Monika Kuzmina,620,0,11
772,Jaak Allik,510,1,11
779,Väino Luik,316,0,8
775,Argo Jõgi,248,1,0
773,Theo Aasa,195,1,9
774,Annika Aava,179,1,2
780,Vello Teor,115,0,2
776,Tõnu Kiviloo,105,0,2
896,Sven Mikser,4280,5,325
897,Malle Vahtra,416,7,27
902,Anu Raud,343,0,20
898,Kaupo Känd,297,1,10
899,Kulno Klein,194,0,4
900,Reet Länkur,177,0,8
901,Vello Tammer,150,0,3
905,Randel Länts,120,0,11
903,Andres Nuut,91,0,1
904,Jaan Kree,46,0,5
1022,Tõnis Mägi,1215,4,93
1021,Andres Idla,489,2,32
1023,Ülle Kuldkepp,423,0,28
1024,Aivar Ruukel,251,0,26
1029,Kert Kärner,159,0,6
1026,Aate-Heli Õun,121,0,5
1025,Olav Renno,106,0,3
1030,Hannes Puu,77,0,3
1027,Indrek Rebane,37,0,6
1028,Georg Tamm,33,0,0
174,Taavi Palm,158,0,4
178,Üllar Reino,121,0,5
177,Eda Koppel,68,0,2
175,Katrin Kuum,44,0,0
179,Kirsika Teekel,34,0,0
176,Reet Pappe,31,0,0
294,Marika Tuus,3758,4,37
295,Peeter Võsa,3694,2,74
297,Peep Põdder,261,1,9
302,Koit Prants,183,0,7
296,Taavi Aas,170,0,8
298,Peeter Laasik,168,1,9
